"---","ItemId","ItemType","Rarity","DisplayName","Description","ShortDescription","Tags","MaxStackSize","Weight","BaseValue","bConsumable","bEquippable","bQuestItem","bCanDrop","bCanTrade","ScalarProperties","UI","WorldVisual","Nutrition","Inspection","bIsTool","ToolType","ToolQuality","MaxDurability"
"HaftedAxe01","HaftedAxe01","Tool","Rare","NSLOCTEXT(""DT_Items"", ""HaftedAxe01_DisplayName"", ""Hafted Stone Axe"")","NSLOCTEXT(""DT_Items"", ""HaftedAxe01_Description"", ""A ground stone axe head mounted in a wooden handle using rawhide or plant fiber bindings. Hafting multiplied the power of stone tools - the handle acts as a lever, allowing powerful swings impossible with handheld stones. This innovation made felling trees practical, enabling deforestation for agriculture and construction of timber structures."")","NSLOCTEXT(""DT_Items"", ""HaftedAxe01_ShortDescription"", ""A stone axe with wooden handle."")","{tags}","1","2.000000","50.000000","False","True","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Woodworking"",bIsKnowledge=False,XPAmount=20.0,MaxLevel=3),(Id=""AxeHafting"",bIsKnowledge=True,XPAmount=100.0,MaxLevel=3)))","True","Axe","0.800000","150"
"Adze01","Adze01","Tool","Uncommon","NSLOCTEXT(""DT_Items"", ""Adze01_DisplayName"", ""Stone Adze"")","NSLOCTEXT(""DT_Items"", ""Adze01_Description"", ""A woodworking tool with the blade set perpendicular to the handle, used for shaping timber with a swinging, chopping motion. While axes cut across the grain, adzes shave along it - essential for hollowing canoes and smoothing planks. The adze was the primary woodworking tool before the development of metal planes."")","NSLOCTEXT(""DT_Items"", ""Adze01_ShortDescription"", ""A perpendicular-bladed woodworking tool."")","{tags}","1","1.000000","35.000000","False","True","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Woodworking"",bIsKnowledge=False,XPAmount=18.0,MaxLevel=3),(Id=""AdzeMaking"",bIsKnowledge=True,XPAmount=100.0,MaxLevel=3)))","True","Adze","0.600000","120"
"WovenBasket01","WovenBasket01","Misc","Common","NSLOCTEXT(""DT_Items"", ""WovenBasket01_DisplayName"", ""Woven Basket"")","NSLOCTEXT(""DT_Items"", ""WovenBasket01_Description"", ""A container made from interlaced plant materials - reeds, willow, or bark strips. Basket weaving is among humanitys oldest crafts, predating pottery by thousands of years. Unlike pottery, baskets are lightweight and resilient, ideal for gathering and transport. The techniques - coiling, plaiting, twining - require only natural materials and skilled hands."")","NSLOCTEXT(""DT_Items"", ""WovenBasket01_ShortDescription"", ""A woven plant fiber basket."")","{tags}","1","0.300000","15.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Weaving"",bIsKnowledge=False,XPAmount=12.0,MaxLevel=3),(Id=""BasketWeaving"",bIsKnowledge=True,XPAmount=100.0,MaxLevel=3)))","False","None","1.000000","50"
"WaterSkin01","WaterSkin01","Misc","Uncommon","NSLOCTEXT(""DT_Items"", ""WaterSkin01_DisplayName"", ""Water Skin"")","NSLOCTEXT(""DT_Items"", ""WaterSkin01_Description"", ""A container made from a complete animal stomach or bladder, used to carry water. Before pottery, water transport depended on organic containers. Animal bladders and stomachs, naturally waterproof, required only cleaning and a closure. Such containers enabled travel through waterless terrain - a crucial adaptation for human expansion."")","NSLOCTEXT(""DT_Items"", ""WaterSkin01_ShortDescription"", ""An animal bladder water container."")","{tags}","1","0.150000","20.000000","False","True","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Leatherworking"",bIsKnowledge=False,XPAmount=10.0,MaxLevel=3)))","False","None","1.000000","80"
"BarkContainer01","BarkContainer01","Misc","Common","NSLOCTEXT(""DT_Items"", ""BarkContainer01_DisplayName"", ""Bark Container"")","NSLOCTEXT(""DT_Items"", ""BarkContainer01_Description"", ""A vessel fashioned from a single piece of flexible bark, folded and sewn or pegged together. Birch bark was especially prized - waterproof, flexible when fresh, and light. Northern peoples used bark containers for everything from berry collection to cooking (water in a tight bark vessel can be boiled by adding hot stones)."")","NSLOCTEXT(""DT_Items"", ""BarkContainer01_ShortDescription"", ""A container made from bark."")","{tags}","5","0.100000","8.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Woodworking"",bIsKnowledge=False,XPAmount=8.0,MaxLevel=3),(Id=""BarkWorking"",bIsKnowledge=True,XPAmount=100.0,MaxLevel=3)))","False","None","1.000000","30"
"CompositeBow01","CompositeBow01","Weapon","Epic","NSLOCTEXT(""DT_Items"", ""CompositeBow01_DisplayName"", ""Composite Bow"")","NSLOCTEXT(""DT_Items"", ""CompositeBow01_Description"", ""A bow made from multiple materials laminated together - wood, horn, and sinew. The composite bow stores more energy in less space than a simple self-bow, producing tremendous power from a short weapon. Developed on the steppes of Central Asia, composite bows could be used from horseback and shoot farther than any self-bow. Construction requires months of skilled work and curing."")","NSLOCTEXT(""DT_Items"", ""CompositeBow01_ShortDescription"", ""A powerful laminated bow."")","{tags}","1","0.800000","100.000000","False","True","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Ranged"",bIsKnowledge=False,XPAmount=35.0,MaxLevel=3),(Id=""CompositeBow"",bIsKnowledge=True,XPAmount=100.0,MaxLevel=3)))","False","None","1.000000","200"
"SinewBackedBow01","SinewBackedBow01","Weapon","Rare","NSLOCTEXT(""DT_Items"", ""SinewBackedBow01_DisplayName"", ""Sinew-Backed Bow"")","NSLOCTEXT(""DT_Items"", ""SinewBackedBow01_Description"", ""A wooden bow reinforced with a layer of sinew on its back (the side facing away from the archer). Sinew under tension is stronger than wood - adding it to the bows back prevents breakage and stores additional energy. This intermediate technology bridge between simple and composite bows spread wherever suitable wood was scarce."")","NSLOCTEXT(""DT_Items"", ""SinewBackedBow01_ShortDescription"", ""A bow reinforced with sinew."")","{tags}","1","0.850000","60.000000","False","True","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Ranged"",bIsKnowledge=False,XPAmount=25.0,MaxLevel=3),(Id=""SinewBacking"",bIsKnowledge=True,XPAmount=100.0,MaxLevel=3)))","False","None","1.000000","180"
"FletchedArrow01","FletchedArrow01","Weapon","Uncommon","NSLOCTEXT(""DT_Items"", ""FletchedArrow01_DisplayName"", ""Fletched Arrow"")","NSLOCTEXT(""DT_Items"", ""FletchedArrow01_Description"", ""An arrow with carefully applied feather fletching that imparts stabilizing spin during flight. The three-feather configuration, set at an angle, causes rotation that keeps the arrow point-forward - the same principle as rifling in firearms. Proper fletching dramatically improves accuracy and range over unfletched shafts."")","NSLOCTEXT(""DT_Items"", ""FletchedArrow01_ShortDescription"", ""A well-fletched arrow."")","{tags}","20","0.040000","8.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Ranged"",bIsKnowledge=False,XPAmount=8.0,MaxLevel=3),(Id=""Fletching"",bIsKnowledge=True,XPAmount=100.0,MaxLevel=3)))","False","None","1.000000","0"
"Quiver01","Quiver01","Armor","Uncommon","NSLOCTEXT(""DT_Items"", ""Quiver01_DisplayName"", ""Arrow Quiver"")","NSLOCTEXT(""DT_Items"", ""Quiver01_Description"", ""A container designed to hold and protect arrows while allowing quick access. Quivers are made from leather, bark, or woven materials, often decorated to display status. The design varies by culture - back quivers for hunting, hip quivers for war, ground quivers for siege. A good quiver protects fletching while keeping arrows ready."")","NSLOCTEXT(""DT_Items"", ""Quiver01_ShortDescription"", ""A container for carrying arrows."")","{tags}","1","0.400000","25.000000","False","True","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Leatherworking"",bIsKnowledge=False,XPAmount=15.0,MaxLevel=3)))","False","None","1.000000","150"
"SnareWire01","SnareWire01","Tool","Common","NSLOCTEXT(""DT_Items"", ""SnareWire01_DisplayName"", ""Snare"")","NSLOCTEXT(""DT_Items"", ""SnareWire01_Description"", ""A trap made from cordage, designed to tighten around an animals leg or neck as it passes through. Snares are passive hunters - once set, they work without human presence. This efficiency made snaring essential for subsistence hunting, allowing one person to maintain dozens of traps while engaging in other activities."")","NSLOCTEXT(""DT_Items"", ""SnareWire01_ShortDescription"", ""A simple animal snare."")","{tags}","10","0.050000","5.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Hunting"",bIsKnowledge=False,XPAmount=8.0,MaxLevel=3),(Id=""SnareSettin"",bIsKnowledge=True,XPAmount=100.0,MaxLevel=3)))","True","Snare","0.300000","10"
"Deadfall01","Deadfall01","Tool","Uncommon","NSLOCTEXT(""DT_Items"", ""Deadfall01_DisplayName"", ""Deadfall Trap"")","NSLOCTEXT(""DT_Items"", ""Deadfall01_Description"", ""A trap that drops a heavy weight on an animal when triggered. The figure-four trigger is an ingenious mechanism - three sticks notched to interlock under tension, collapsing when disturbed. Deadfalls kill instantly without damaging pelts, and can take animals too large for snares. The design dates back thousands of years."")","NSLOCTEXT(""DT_Items"", ""Deadfall01_ShortDescription"", ""A weight-drop trap."")","{tags}","1","3.000000","10.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Hunting"",bIsKnowledge=False,XPAmount=12.0,MaxLevel=3),(Id=""DeadfallMaking"",bIsKnowledge=True,XPAmount=100.0,MaxLevel=3)))","True","Trap","0.400000","30"
"CrudePottery01","CrudePottery01","Misc","Uncommon","NSLOCTEXT(""DT_Items"", ""CrudePottery01_DisplayName"", ""Crude Pottery"")","NSLOCTEXT(""DT_Items"", ""CrudePottery01_Description"", ""A hand-formed clay vessel, dried and fired in an open fire. The earliest pottery, appearing around 20,000 BCE in East Asia, was shaped without a wheel - coiled from ropes of clay or pinched from a single lump. Open-fire pottery reaches lower temperatures than kiln-fired ware, producing porous vessels suitable for storage and simple cooking."")","NSLOCTEXT(""DT_Items"", ""CrudePottery01_ShortDescription"", ""A simple clay vessel."")","{tags}","1","0.800000","20.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Pottery"",bIsKnowledge=False,XPAmount=15.0,MaxLevel=3),(Id=""HandBuilding"",bIsKnowledge=True,XPAmount=100.0,MaxLevel=3)))","False","None","1.000000","40"
"CookingPot01","CookingPot01","Misc","Uncommon","NSLOCTEXT(""DT_Items"", ""CookingPot01_DisplayName"", ""Cooking Pot"")","NSLOCTEXT(""DT_Items"", ""CookingPot01_Description"", ""A ceramic vessel designed for cooking over fire. Pottery revolutionized cooking - clay vessels can hold liquids at boiling temperatures indefinitely, enabling stews, soups, and porridges impossible to make in skin or bark containers. The thick walls retain heat, allowing slow cooking that breaks down tough fibers and extracts nutrients from bones."")","NSLOCTEXT(""DT_Items"", ""CookingPot01_ShortDescription"", ""A clay pot for cooking."")","{tags}","1","1.500000","30.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Pottery"",bIsKnowledge=False,XPAmount=18.0,MaxLevel=3),(Id=""PotMaking"",bIsKnowledge=True,XPAmount=100.0,MaxLevel=3)))","True","CookingPot","0.500000","60"
"StorageJar01","StorageJar01","Misc","Uncommon","NSLOCTEXT(""DT_Items"", ""StorageJar01_DisplayName"", ""Storage Jar"")","NSLOCTEXT(""DT_Items"", ""StorageJar01_Description"", ""A large ceramic vessel for storing grain, oil, or other goods. Food storage transformed human society - surplus production became possible, enabling specialization and social complexity. Clay jars protected contents from pests and moisture, allowing grain storage through winter or lean years. The development of storage pottery marks a key step toward agricultural civilization."")","NSLOCTEXT(""DT_Items"", ""StorageJar01_ShortDescription"", ""A clay jar for storage."")","{tags}","1","3.000000","40.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Pottery"",bIsKnowledge=False,XPAmount=20.0,MaxLevel=3),(Id=""StorageVessels"",bIsKnowledge=True,XPAmount=100.0,MaxLevel=3)))","False","None","1.000000","80"
